Utilidad Operacional del Trimestre / Activo Total,Utilidad Operacional del Trimestre / Activo Total (Promedio LTM),Margen EBITDA del Trimestre,Margen EBITDA del Trimestre (Promedio LTM),Margen Neto del Trimestre,Margen Neto del Trimestre (Promedio LTM),Utilidad Neta del Trimestre Anualizada / Total Patrimonio,Utilidad Neta del Trimestre Anualizada / Total Patrimonio (Promedio LTM),Total Activo / Total Patrimonio,Total Activo / Total Patrimonio (Promedio LTM),Deuda Neta / EBITDA del Trimestre Anualizado,Deuda Neta / EBITDA del Trimestre Anualizado (Promedio LTM),Deuda de Corto Plazo / Deuda Total,Deuda de Corto Plazo / Deuda Total (Promedio LTM),Deuda Bruta / Activo,Deuda Bruta / Activo (Promedio LTM),EBITDA del Trimestre Anualizado / Intereses,EBITDA del Trimestre Anualizado / Intereses (Promedio LTM),EBITDA del Trimestre Anualizado / Deuda Corto Plazo,EBITDA del Trimestre Anualizado / Deuda Corto Plazo (Promedio LTM),Crecimiento del EBITDA Últimos 12 Meses EBITDA,Crecimiento del EBITDA Últimos 12 Meses EBITDA (Promedio LTM),Ingresos del Trimestre Anualizados / Total Activo,Ingresos del Trimestre Anualizados / Total Activo (Promedio LTM),Activo Corto Plazo / Pasivo Corto Plazo,Activo Corto Plazo / Pasivo Corto Plazo (Promedio LTM),Rating Soberano País de Origen Deuda LP Moneda Extranjera,Periodo,Rating Predicc,Rating Local Trad
0.022270015,0.197308,2.133314146,0.25423166,0.372473844,26.74316596,1.42692006,1.457096144,-36.5962,0.040419683,0.684826192,2.284961411,9.3792,0.025893174,0.23394275,2.083400668,0.238249224,0.363912136,28.75057105,1.711528349,1.373086885,34.2867,0.043843085,0.643694412,2.28965298,8.2672,BBB+,43008.10,BBB-,A+
0.01914548,0.200914,1.96179323,0.188663786,0.431332362,17.20074164,1.482445776,1.854893671,24.6743,0.00981311,0.600439434,2.65137186,12.952,0.020441952,0.19372825,2.241722506,0.227529924,0.38270922,23.7537561,1.454333649,1.514366113,6.214575,0.033338402,0.650702781,2.38765438,9.4339,BBB+,43100.10,BBB-,A+
0.021746679,0.187818,3.024167537,0.230625189,0.436919327,25.59711438,1.256070711,1.223433887,62.9937,0.04491782,0.673883577,2.922548387,12.246,0.022277237,0.203583,2.243180132,0.228687884,0.401075491,25.84362202,1.472518024,1.483351114,21.318725,0.035262434,0.655431148,2.543888815,11.0885,BBB+,43190.10,BB,A-
0.030447265,0.215101,2.129380117,0.236325496,0.433467092,32.52709257,1.588446846,1.290627105,29.4911,0.082244551,0.756479158,2.874580208,20.7144,0.02340236,0.20028525,2.312163758,0.227461533,0.418548156,25.51702864,1.438470848,1.456512702,20.140725,0.044348791,0.67890709,2.683365466,13.8229,BBB+,43281.11,BB,A-
0.026130814,0.209943,2.375672469,0.230522593,0.430352994,27.63673119,1.464674016,1.252798674,25.1657,0.046172865,0.692114428,2.944732477,13.5252,0.02436756,0.203444,2.372753338,0.221534266,0.433017944,25.74041995,1.447909337,1.405438334,35.5812,0.045787087,0.680729149,2.848308233,14.8594,BBB+,43373.11,BB,A-
0.014738246,0.174777,2.984318842,0.244554124,0.419818624,12.7194792,1.143150752,1.099404465,-2.7985,0.018788121,0.671515307,2.945598759,4.9328,0.023265751,0.19690975,2.628384741,0.23550685,0.430139509,24.62010434,1.363085581,1.216566033,28.713,0.048030839,0.698498118,2.921864958,12.8546,BBB+,43465.11,BBB-,A+
0.013821319,0.224981,2.161702734,0.108320677,0.303525712,94.20501721,2.181763669,2.045524297,-17.9319,0.124083445,0.318837001,2.222854529,8.7756,0.016769946,0.230452,1.744709311,0.176213129,0.264581331,157.3195797,1.951514201,1.963112953,-32.23815,0.141287884,0.360344123,2.086084624,10.9994,BBB-,41820.9,BBB-,AA
0.018413686,0.260172,2.285268034,0.110430675,0.311952716,95.699934,2.599364436,1.277961984,17.9055,0.121159946,0.344179591,2.226897031,9.5328,0.016443724,0.23651425,1.984097348,0.142794403,0.286160273,126.1360276,2.171039127,1.812428047,-16.1292,0.13195479,0.34592621,2.155480202,9.8786,BBB-,41912.10,BBB-,AA
0.018413686,0.260172,2.285268034,0.110430675,0.311952716,95.699934,2.599364436,1.277961984,17.9055,0.121159946,0.344179591,2.226897031,9.2896,0.016117503,0.2425765,2.223485384,0.109375676,0.307739214,94.95247561,2.390564052,1.66174314,-0.0132,0.122621695,0.331508296,2.22487578,9.089,BBB-,42004.8,BBB-,AA
0.024540894,0.346181,2.136848488,0.09819682,0.372120679,86.16661453,3.263114396,1.785258057,89.8118,0.167273488,0.344437397,2.309618138,13.5876,0.018797396,0.2728765,2.217271822,0.106844711,0.324887956,92.94287494,2.660901734,1.596676581,26.922725,0.133419206,0.337908395,2.246566682,10.2964,BBB-,42094.10,BBB-,AA
0.024540894,0.346181,2.136848488,0.09819682,0.372120679,86.16661453,3.263114396,1.785258057,89.8118,0.167273488,0.344437397,2.309618138,13.3068,0.02147729,0.3031765,2.211058261,0.104313747,0.342036698,90.93327427,2.931239416,1.531610021,53.85865,0.144216717,0.344308494,2.268257584,11.4292,BBB-,42185.10,BBB-,AA
0.022278781,0.347643,2.125366707,0.09300252,0.363722248,105.6303291,3.456432195,1.627956499,44.4347,0.168287775,0.336324988,2.223913827,12.9636,0.022443564,0.32504425,2.171082929,0.099956708,0.354979081,93.41587305,3.145506356,1.619108649,60.49095,0.155998674,0.342344843,2.267511783,12.2869,BBB-,42277.11,BBB-,AA
0.022278781,0.347643,2.125366707,0.09300252,0.363722248,105.6303291,3.456432195,1.627956499,44.4347,0.168287775,0.336324988,2.223913827,12.5872,0.023409838,0.346912,2.131107597,0.09559967,0.367921464,95.89847183,3.359773296,1.706607278,67.12325,0.167780631,0.340381193,2.266765983,13.1113,BBB-,42369.7,BBB-,AA
0.013938653,0.268886,3.331790476,0.117800948,0.364172345,48.42407664,1.874153594,1.368314693,-29.6145,0.141715922,0.299014836,2.263690067,9.608,0.020759277,0.32758825,2.429843094,0.100500702,0.36593438,86.46283735,3.012533095,1.602371437,37.266675,0.16139124,0.329025552,2.255283965,12.1164,BBB-,42460.8,BBB-,AA
0.013938653,0.268886,3.331790476,0.117800948,0.364172345,48.42407664,1.874153594,1.368314693,-29.6145,0.141715922,0.299014836,2.263690067,9.5924,0.018108717,0.3082645,2.728578591,0.105401734,0.363947297,77.02720288,2.665292894,1.498135596,7.4101,0.155001848,0.317669912,2.243801947,11.1878,BBB-,42551.10,BBB-,AA
0.01326941,0.312515,2.922290669,0.110420801,0.357303311,111.673815,2.185085564,1.621698481,-21.5415,0.034110017,0.275857956,2.101678156,2.094,0.015856375,0.2994825,2.927809582,0.109756304,0.362342562,78.53807436,2.347456237,1.496571091,-9.08395,0.121457409,0.302553154,2.213243029,8.4704,BBB-,42643.10,BBB-,AA
0.01326941,0.312515,2.922290669,0.110420801,0.357303311,111.673815,2.185085564,1.621698481,-21.5415,0.034110017,0.275857956,2.101678156,1.98,0.013604032,0.2907005,3.127040572,0.114110874,0.360737828,80.04894583,2.029619579,1.495006587,-25.578,0.087912969,0.287436396,2.182684112,5.8186,BBB-,42735.10,BBB-,AA
0.010161777,0.255053,3.63209941,0.116501175,0.351183544,68.06901505,1.920945692,1.410728863,1.4082,0.099991361,0.308140734,2.075395346,6.59,0.012659813,0.28724225,3.202117806,0.113785931,0.357490628,84.96018043,2.041317604,1.505610129,-17.822325,0.077481829,0.289717871,2.135610431,5.0641,BBB-,42825.9,BBB-,AA
0.010161777,0.255053,3.63209941,0.116501175,0.351183544,68.06901505,1.920945692,1.410728863,1.4082,0.099991361,0.308140734,2.075395346,6.5628,0.011715593,0.283784,3.277195039,0.113460988,0.354243428,89.87141504,2.053015628,1.516213672,-10.06665,0.067050689,0.291999345,2.088536751,4.3067,BBB-,42916.11,BBB-,AA
0.011197688,0.278805,3.103359483,0.159154136,0.357111782,27.15844594,1.614985846,1.347254475,7.026,0.088832788,0.329223077,2.085940675,6.3268,0.011197663,0.2753565,3.322462243,0.125644322,0.354195545,68.74257277,1.910490698,1.44760267,-2.924775,0.080731382,0.305340625,2.08460238,5.3649,BBB-,43008.11,BBB-,AA
0.011197688,0.278805,3.103359483,0.159154136,0.357111782,27.15844594,1.614985846,1.347254475,7.026,0.088832788,0.329223077,2.085940675,6.2656,0.010679732,0.266929,3.367729446,0.137827655,0.354147663,47.6137305,1.767965769,1.378991669,4.2171,0.094412075,0.318681906,2.08066801,6.4363,BBB-,43100.11,BBB-,AA
0.013359254,0.281965,2.998071849,0.137364688,0.350549574,33.97502621,1.940990433,1.482184092,26.9895,0.070867326,0.331476497,2.065243408,5.226,0.011479102,0.273657,3.209222556,0.143043534,0.353989171,39.09023328,1.772976954,1.396855476,10.612425,0.087131066,0.324515846,2.078130026,6.0953,BBB-,43190.11,BBB-,AA
0.013359254,0.281965,2.998071849,0.137364688,0.350549574,33.97502621,1.940990433,1.482184092,26.9895,0.070867326,0.331476497,2.065243408,5.0956,0.012278471,0.280385,3.050715666,0.148259412,0.353830678,30.56673607,1.77798814,1.414719283,17.00775,0.079850057,0.330349787,2.075592041,5.7285,BBB-,43281.12,BBB-,AA
0.013359254,0.281965,2.998071849,0.137364688,0.350549574,33.97502621,1.940990433,1.482184092,26.9895,0.070867326,0.331476497,2.065243408,5.0956,0.012818863,0.281175,3.024393758,0.14281205,0.352190126,32.27088114,1.859489287,1.448451688,21.998625,0.075358691,0.330913142,2.070417725,5.4207,BBB-,43373.12,BBB-,AA
1.34E-02,0.281965,2.998071849,0.137364688,0.350549574,33.97502621,1.940990433,1.482184092,26.9895,0.070867326,0.331476497,2.065243408,5.0956,0.013359254,0.281965,2.998071849,0.137364688,0.350549574,33.97502621,1.940990433,1.482184092,26.9895,0.070867326,0.331476497,2.065243408,5.1282,BBB-,43465.12,BBB-,AA
0.053118917,0.492868,0.751372189,0.001187748,0.384946292,55.43291601,545.9033569,5.067932977,-19.2727,0.248623517,0.506418673,2.021397775,25.996,0.063972025,0.50910625,0.590547452,0.001780416,0.39422038,59.67499125,444.4703872,5.158794024,-18.915725,0.285063157,0.568572842,2.087240631,33.1894,BBB,41547.9,B,A+
0.051900376,0.479596,0.904252905,0.047557144,0.365440724,77.30142178,14.26713691,3.229971197,8.1025,0.226737447,0.517004098,1.925416281,23.1152,0.052482074,0.4856785,0.842141338,0.012186223,0.374695483,66.47751703,280.0852469,4.157845841,-13.1845,0.244675175,0.513032655,1.981734209,25.4526,BBB+,41820.10,BBB,A-
0.050645192,0.473484,1.061119178,0.047553989,0.364540781,80.77764398,13.9644352,2.414323607,1.919,0.219929244,0.51127098,1.962066666,21.9804,0.051863643,0.4808325,0.919578085,0.023777783,0.369594105,72.81369902,14.11578606,3.494443498,-7.886575,0.237501607,0.514245732,1.966901432,24.4487,BBB+,41912.11,BBB-,A+
0.050182005,0.465047,1.280131977,0.047550767,0.364098318,103.0772971,13.68402658,2.163331465,-4.782,0.236542754,0.509440257,1.979219405,23.8412,0.050675004,0.478828,1.039616475,0.035665475,0.366846233,81.90055461,13.97186623,2.945396403,-4.218275,0.23049541,0.504660818,1.957805492,22.9813,BBB+,42004.9,BBB,A+
0.038846089,0.434497,1.796528396,0.05873584,0.378412347,85.54437329,8.862397073,1.91074089,-17.7434,0.221547262,0.453349256,1.983885377,19.724,0.047893415,0.463156,1.260508114,0.050349435,0.368123043,86.67518404,12.69449894,2.42959179,-3.125975,0.226189177,0.497766148,1.962646932,22.1652,BBB+,42094.11,BBB,A+
0.037692813,0.454435,1.593814878,0.032508596,0.460888051,46.70310179,12.56897227,3.804456489,-11.9028,0.213109479,0.414401819,2.285049437,20.5716,0.044341525,0.45686575,1.432898607,0.046587298,0.391984875,79.02560404,12.26995778,2.573213113,-8.1273,0.222782185,0.472115578,2.052555221,21.5293,BBB+,42185.11,B,A+
0.009035168,0.203718,3.847441785,0.077354162,0.251337787,6.458471046,2.412856917,1.488548692,327.0302,0.121056453,0.230273328,2.295073656,6.4936,-0.001936241,-0.08387375,4.282856367,0.058464748,0.241413752,0.728659957,0.31853022,1.567996465,158.92615,-0.465096493,0.179053688,2.206227671,-8.2273,BBB-,41729.10,BB,AAA
0.002428622,0.091303,8.950992977,0.095085785,0.250716992,2.977654728,0.873851233,1.231531186,-33.6348,-0.01293493,0.22816647,2.318685649,-0.6512,-0.002654277,-0.10139675,6.399217381,0.071542186,0.24722259,-0.443298156,-0.275539255,1.471036887,146.6977,-0.474273618,0.187106439,2.25814282,-8.6425,BBB-,41820.11,BB,AAA
0.008101393,0.197461,5.868302899,0.128506185,0.302845421,4.807502666,1.144922316,1.559974032,2.507,0.145977931,0.225652283,2.628215961,7.7572,0.005609114,0.13503425,5.906901891,0.113476366,0.277279085,3.912579834,0.97559772,1.379953465,-15.5639,-0.100649636,0.225226524,2.509863892,-4.7336,BBB-,42094.12,BB,AA
-0.0000538,0.055237,20.87966763,0.131232716,0.305935225,0.278127173,0.30003641,1.396579107,-41.2835,-0.165082405,0.21807982,2.668487625,-9.806,0.004988509,0.12601775,9.883126776,0.122513099,0.291083643,3.237697945,0.832144014,1.421215445,-19.38825,-0.138686505,0.222704861,2.597314386,-7.0223,BBB-,42185.12,BB,AAA
0.002606508,0.121749,12.43666596,0.102046544,0.31797009,0.63140817,0.680949831,0.981432949,-50.9304,-0.576481541,0.181482305,3.942791918,-39.1712,-0.002483021,0.0139995,17.17152914,0.11232105,0.32067688,0.131272665,0.02100656,1.193896229,-46.10695,-0.640743943,0.204179985,3.279578585,-42.2215,BB,42460.9,BB,AAA
0.140746777,0.74978,0.407857667,0.111424965,0.271557976,19.13113218,18.95035602,0.872352788,5358.8745,0.384515375,0.764766031,3.407771802,115.5204,0.032717123,0.18763525,10.34759249,0.107369112,0.312082568,4.844523916,4.683586463,1.062839649,2653.97205,-0.503344498,0.340851538,3.464399629,-10.8899,BB,42551.11,BB,AA
0.010404226,0.263092,4.443168807,0.125128681,0.266086221,4.711816995,1.553613468,0.850762371,280.5188,0.10022556,0.196614067,3.412456834,6.8568,0.035037088,0.23458,5.762564144,0.109130025,0.295323585,5.581830006,4.972890516,0.938038895,1862.820967,-0.351371141,0.338244483,3.587066814,-1.409,BB,42643.11,BB,AAA
0.015346839,0.339028,3.314345668,0.124796474,0.28292423,3.895517814,2.049601673,1.035447269,282.4214,0.155385478,0.213455011,3.664339989,12.2596,0.039217849,0.3150845,2.721790714,0.12207852,0.274791079,6.236667455,5.451737968,0.924660298,1973.938233,0.03272036,0.365816057,3.588461522,20.5375,BB,42825.10,BB,AAA
0.014718525,0.326288,3.396856433,0.126791127,0.280508423,3.604614416,1.956631365,1.106592718,-88.0383,0.033609896,0.213276339,3.689648103,2.9888,0.007710786,0.2092115,3.718123636,0.12592006,0.277028691,2.355038015,1.203306804,0.983220281,158.3006333,-0.05500601,0.227943634,3.658930598,-7.5954,BB,42916.12,BB,AAA
0.009987294,0.24488,4.453764733,0.117979078,0.272743205,5.934954833,1.57976724,1.141173566,-3.8469,0.060461295,0.207586317,3.658771726,4.7292,0.007606552,0.2046585,3.721655612,0.12413266,0.278692937,2.660822474,1.209845247,1.055823079,63.51206667,-0.064947076,0.230686696,3.720509321,-8.1273,BB,43008.12,BB,AAA
0.007397505,0.201655,5.663051112,0.11845573,0.267143384,2.994565018,1.279394393,1.092935787,-43.0149,0.003705057,0.200768672,4.01152844,0.5256,0.011626448,0.2579895,4.257466612,0.123968212,0.273275406,5.068114581,1.660712483,1.108369857,-44.9667,-0.066240999,0.219169376,3.851478966,-6.8649,BB,43190.12,BB,AAA
0.033438543,0.520815,1.538526815,0.113211091,0.262251241,5.852580574,4.872769713,1.237156851,74.2389,0.229447275,0.277778693,3.895206027,25.714,0.016306452,0.30662125,3.792884207,0.120573203,0.268711111,5.63010612,2.389747071,1.14101089,9.1257,-0.017281654,0.235294965,3.902868447,-1.1836,BB,43281.13,BB,AAA
0.010521762,0.26391,4.025682717,0.212931849,0.252813109,8.535119939,0.986098433,1.145268951,12.9631,-0.181428318,0.201142868,4.063496788,-14.4772,0.01644007,0.31137875,3.685863703,0.144311396,0.263728587,6.280147397,2.241329869,1.142034736,14.72903333,-0.077754058,0.233684102,4.004049712,-5.9852,BB,43373.13,BB,AAA
0.015580361,0.220942,3.005988905,0.328955529,0.3125604,3092.976656,0.63845019,1.537631597,159.2196,0.135946183,0.297111789,4.387908171,20.9528,0.013303471,0.19481175,3.240815787,0.347541046,0.279250211,1839.664366,0.573886293,1.418011277,32.582425,0.139402163,0.286100334,4.89714231,21.6596,AA-,41547.10,BBB+,BBB
0.015580361,0.220942,3.005988905,0.328955529,0.3125604,3092.976656,0.63845019,1.537631597,159.2196,0.135946183,0.297111789,4.387908171,18.1348,0.015121142,0.2117815,2.76286208,0.350845596,0.294339853,2434.075236,0.62001486,1.46901952,81.89445,0.142310743,0.301339347,4.561024152,21.9225,AA-,41639.6,BBB+,BBB
0.014437637,0.201206,4.533628738,0.499524983,0.359964309,5121.050238,0.336165259,1.44301125,49.9188,0.141741429,0.300419803,4.307668301,21.4296,0.01506507,0.21142775,3.266335451,0.382542926,0.315301103,3270.544341,0.553661292,1.479670472,93.231825,0.140577275,0.300052571,4.454406194,20.7452,AA-,41729.11,BBB+,BBB
0.014437637,0.201206,4.533628738,0.499524983,0.359964309,5121.050238,0.336165259,1.44301125,49.9188,0.141741429,0.300419803,4.307668301,19.4,0.015008999,0.211074,3.769808821,0.414240256,0.336262354,4107.013447,0.487307725,1.490321423,104.5692,0.138843806,0.298765796,4.347788236,19.9793,AA-,41820.12,BBB+,BBB
0.005911512,0.128536,9.78436209,0.492707769,0.340774714,119.3869032,0.155093139,1.430266091,-45.9384,0.165733287,0.202593066,4.222019222,16.2104,0.012591787,0.1879725,5.464402118,0.455178316,0.343315933,3363.616009,0.366468462,1.463480047,53.2797,0.146290582,0.275136115,4.306315999,18.7937,AA-,41912.12,BB,BBB
0.005911512,0.128536,9.78436209,0.492707769,0.340774714,119.3869032,0.155093139,1.430266091,-45.9384,0.165733287,0.202593066,4.222019222,15.1652,0.010174575,0.164871,7.158995414,0.496116376,0.350369511,2620.218571,0.245629199,1.436638671,1.9902,0.153737358,0.251506434,4.264843762,18.0513,AA-,42004.10,BB,BBB
0.012495501,0.182797,5.203840488,0.542112473,0.344494326,71234.21241,0.281915806,1.323705026,11.5152,0.154838888,0.288019462,4.467266056,22.7864,0.009689041,0.16026875,7.326548352,0.506763249,0.346502016,19148.50911,0.232066836,1.406812115,-7.6107,0.157011723,0.248406349,4.3047432,18.3905,AA-,42094.13,BBB+,BBB
0.012495501,0.182797,5.203840488,0.542112473,0.344494326,71234.21241,0.281915806,1.323705026,11.5152,0.154838888,0.288019462,4.467266056,21.9884,0.009203507,0.1556665,7.494101289,0.517410121,0.34263452,35676.79966,0.218504472,1.376985559,-17.2116,0.160286087,0.245306264,4.344642639,19.0376,AA-,42185.13,BBB+,BBB
0.007668958,0.175669,7.764954368,0.376471547,0.399863643,16.3433814,0.214141406,1.518467563,346.1782,0.076646281,0.183505716,7.016329753,11.2016,0.005690668,0.1419675,11.59518027,0.453548879,0.389242798,16.3433814,0.145483081,1.422933605,77.576575,0.070646993,0.169963261,5.831853993,8.3822,AA-,42643.12,BBB+,BBB
0.007668958,0.175669,7.764954368,0.376471547,0.399863643,16.3433814,0.214141406,1.518467563,346.1782,0.076646281,0.183505716,7.016329753,10.8968,0.006872987,0.1624815,8.828803754,0.414789237,0.390578527,16.3433814,0.182687347,1.4673362,168.137,0.073963955,0.179258296,6.25445981,9.6804,AA-,42735.11,BBB+,BBB
0.017766573,0.287502,4.646681508,0.434008321,0.451108692,49.49167899,0.369788188,1.44115203,314.0752,0.100190977,0.251820694,8.877719702,25.6464,0.009795377,0.1970335,7.517310846,0.410014585,0.408032347,27.39281393,0.237326072,1.473572998,249.13185,0.081191292,0.198460751,7.100742269,13.8936,AA-,42825.11,BBB+,BBB
0.017766573,0.287502,4.646681508,0.434008321,0.451108692,49.49167899,0.369788188,1.44115203,314.0752,0.100190977,0.251820694,8.877719702,27.504,0.012717766,0.2315855,6.205817938,0.405239934,0.425486168,32.9175302,0.291964797,1.479809797,330.1267,0.088418629,0.217663205,7.947024727,18.8122,AA-,42916.13,BBB+,BBB
0.007122197,0.212076,11.09985136,0.484240949,0.417742111,31.08283873,0.146439025,1.403825396,25.5549,0.045009387,0.139680273,7.273715154,13.5696,0.012581076,0.24068725,7.039542186,0.432182284,0.429955785,36.60239453,0.275039202,1.451149255,249.970875,0.080509406,0.206706844,8.011371078,19.4042,A+,43008.13,BB,BBB+
0.007122197,0.212076,11.09985136,0.484240949,0.417742111,31.08283873,0.146439025,1.403825396,25.5549,0.045009387,0.139680273,7.273715154,11.4956,0.012444385,0.249789,7.873266435,0.459124635,0.434425402,40.28725886,0.258113607,1.422488713,169.81505,0.072600182,0.195750483,8.075717428,19.5539,A+,43100.12,BB,BBB+
0.025717164,0.307243,2.777600763,0.444699901,0.379192921,86.14218956,0.618391767,1.483663313,72.5117,0.102564359,0.339397747,5.453763335,37.4256,0.014432033,0.25472425,7.405996248,0.46179753,0.416446459,49.4498865,0.320264501,1.433116534,109.424175,0.073193527,0.217644747,7.219728336,22.4987,A+,43190.13,B+,BBB+
0.025717164,0.307243,2.777600763,0.444699901,0.379192921,86.14218956,0.618391767,1.483663313,72.5117,0.102564359,0.339397747,5.453763335,32.6788,0.016419681,0.2596595,6.938726062,0.464470425,0.398467516,58.61251415,0.382415396,1.443744355,49.0333,0.073786873,0.23953901,6.363739244,23.7924,A+,43281.14,BB,BBB+
0.011229354,0.262824,6.278396786,0.4742378,0.360565375,47.0340812,0.271181933,1.359043379,63.1496,0.039705031,0.176431415,6.091606022,8.542,0.01744647,0.2723465,5.733362418,0.461969638,0.384173332,62.60032476,0.413601123,1.43254885,58.431975,0.072460784,0.248726796,6.068211961,22.5355,A+,43373.14,BB,BBB+
0.011229354,0.262824,6.278396786,0.4742378,0.360565375,47.0340812,0.271181933,1.359043379,63.1496,0.039705031,0.176431415,6.091606022,8.762,0.018473259,0.2850335,4.527998774,0.45946885,0.369879148,66.58813538,0.44478685,1.421353346,67.83065,0.071134695,0.257914581,5.772684678,21.8521,A+,43465.13,BB,BBB+
0.019438822,0.316725,4.096574729,0.068920517,0.491586476,33.38429512,3.020522811,1.25257235,-9.5162,0.157309002,0.323108384,3.90182752,19.832,0.002991775,0.099598,4.096574729,0.064331999,0.481936369,14.68322332,0.975152543,1.081880898,-9.5162,0.011574629,0.290021592,3.930151246,3.4976,BBB,41547.11,BB,AA-
0.014729551,0.273669,5.433623592,0.105475341,0.495785408,19.09109349,1.604247639,0.778639454,-6.3355,0.113397153,0.30654235,4.161090864,15.0216,0.017084186,0.295197,4.76509916,0.083294249,0.499638554,26.23769431,1.156192612,0.946088681,-7.92585,0.135353077,0.314825367,4.123661373,17.4268,BBB-,41820.13,BB,AA
0.014729551,0.273669,5.433623592,0.105475341,0.495785408,19.09109349,1.604247639,0.778639454,-6.3355,0.113397153,0.30654235,4.161090864,14.5172,0.014729551,0.273669,5.433623592,0.092432955,0.500688287,19.09109349,0.802123819,0.827605457,-6.3355,0.113397153,0.30654235,4.188477209,14.7694,BBB-,41912.13,BB,AA
0.013540229,0.277072,5.631637829,0.053229293,0.481214843,19.32379291,3.075598948,1.086978338,9.4981,0.128692703,0.284332679,3.51770745,15.1816,0.002610932,0.11611175,5.532630711,0.073225208,0.508888958,19.2074432,1.027492368,0.852858525,1.5813,0.017579398,0.264982705,4.221940124,2.851,BBB-,42185.14,BB,AAA
0.013540229,0.277072,5.631637829,0.053229293,0.481214843,19.32379291,3.075598948,1.086978338,9.4981,0.128692703,0.284332679,3.51770745,12.8716,0.002313601,0.1169625,5.631637829,0.060163696,0.505246317,19.32379291,1.395330195,0.929943245,9.4981,0.021403286,0.259430287,4.061094271,2.4396,BBB-,42277.12,BB,AA
0.016044581,0.328044,4.50206513,0.047017301,0.483136936,13.80923808,4.102719076,1.310130343,24.859,0.095583503,0.284097637,3.693194913,10.1932,0.0063121,0.19178,14.27250593,0.049217614,0.488245062,16.5665155,2.184105793,1.227485513,17.17855,0.011969624,0.256948994,3.632239389,2.035,BBB-,42551.12,BB,AA
0.016044581,0.328044,4.50206513,0.047017301,0.483136936,13.80923808,4.102719076,1.310130343,24.859,0.095583503,0.284097637,3.693194913,10.0288,0.006938188,0.204523,13.99011276,0.047664616,0.488725585,13.80923808,2.440885825,1.283273514,24.859,0.003692323,0.256890233,3.676111255,1.3243,BBB-,42643.13,BB,AA
-0.004011217,0.061391,34.55789436,0.052504847,0.525256722,75.8301632,0.503443196,1.09201644,-28.6583,-0.105470307,0.226160513,4.035471917,-9.3432,0.006477435,0.19962025,16.76004625,0.048712845,0.496461207,34.48287979,2.37198348,1.242173453,7.0199,-0.000625539,0.256009654,3.770222335,0.8667,BBB-,42735.12,B+,AA
-0.004011217,0.061391,34.55789436,0.052504847,0.525256722,75.8301632,0.503443196,1.09201644,-28.6583,-0.105470307,0.226160513,4.035471917,-9.6256,0.006016682,0.1947175,19.52997975,0.049761074,0.504196829,44.81970064,2.303081136,1.201073392,-1.89965,-0.004943402,0.255129075,3.864333415,0.3133,BBB-,42825.12,B+,AA
0.013445757,0.315217,5.857657456,0.052206064,0.514706167,10.20432529,3.120393766,1.057207243,-6.489,0.065589443,0.265999055,3.962227163,7.0412,0.005366976,0.19151075,19.86887783,0.051058265,0.512089137,43.91847244,2.057499808,1.137842617,-9.73665,-0.012441917,0.25060443,3.931591477,-0.4747,BB+,42916.14,BB,AA+
0.013445757,0.315217,5.857657456,0.052206064,0.514706167,10.20432529,3.120393766,1.057207243,-6.489,0.065589443,0.265999055,3.962227163,6.9124,0.00471727,0.188304,20.20777591,0.052355455,0.519981444,43.01724424,1.811918481,1.074611842,-17.57365,-0.019940432,0.246079784,3.99884954,-1.2538,BB+,43008.14,BB,AA+
0.009763043,0.28043,7.199361227,0.052108407,0.560126258,7.283666509,2.496863572,1.162679873,-8.5908,0.006786003,0.259874741,4.357607096,0.778,0.00622162,0.23480625,10.21471429,0.077043608,0.550590788,8.743995898,1.736737152,0.984128694,83.04205,-0.034523309,0.24266615,4.249541037,-3.0666,BB,43281.15,BB,AAA
0.009763043,0.28043,7.199361227,0.052108407,0.560126258,7.283666509,2.496863572,1.162679873,-8.5908,0.006786003,0.259874741,4.357607096,0.7684,0.005300941,0.2261095,10.55014024,0.077019194,0.56194581,7.283666509,1.580854604,1.010496851,82.5166,-0.049224169,0.241135071,4.34838602,-4.6026,BB,43373.15,BB,AAA
-0.010390255,0.023678,115.5407639,0.119541217,0.602244274,2.869812431,0.070546313,0.664039005,-87.2272,-0.263235584,0.214496226,4.951324023,-26.1192,0.002493668,0.18908175,35.9601014,0.081422003,0.571565538,5.812381816,1.432279773,0.961928145,17.3038,-0.088724479,0.239160277,4.50142579,-8.682,BB,43465.14,BB,AAA
-0.004213073,0.051678,6.593723878,0.340898365,0.282611017,28.06292425,0.366419138,1.021611997,-43.61,-0.005887399,0.683103416,3.686489008,-1.5152,0.002289299,0.0945695,4.942085086,0.356046657,0.294845885,20.55308812,0.530883058,1.078202152,-35.1626,0.001244873,0.629853096,3.537079173,0.0811,A,41547.12,B+,A-
-0.001396344,0.052107,9.478613227,0.425891057,0.311357821,17.51579202,0.216024275,0.876304515,-20.0361,-0.007802617,0.549749429,3.740965746,-1.6796,-0.001396344,0.069855,5.849723836,0.283927371,0.311357821,13.53133589,0.216024275,0.876304515,-26.4534,-0.007427184,0.549749429,3.740965746,-1.6354,A,41912.14,B+,A-
