Utilidad Operacional del Trimestre / Activo Total,Utilidad Operacional del Trimestre / Activo Total (Promedio LTM),Margen EBITDA del Trimestre,Margen EBITDA del Trimestre (Promedio LTM),Margen Neto del Trimestre,Margen Neto del Trimestre (Promedio LTM),Utilidad Neta del Trimestre Anualizada / Total Patrimonio,Utilidad Neta del Trimestre Anualizada / Total Patrimonio (Promedio LTM),Total Activo / Total Patrimonio,Total Activo / Total Patrimonio (Promedio LTM),Deuda Neta / EBITDA del Trimestre Anualizado,Deuda Neta / EBITDA del Trimestre Anualizado (Promedio LTM),Deuda de Corto Plazo / Deuda Total,Deuda de Corto Plazo / Deuda Total (Promedio LTM),Deuda Bruta / Activo,Deuda Bruta / Activo (Promedio LTM),EBITDA del Trimestre Anualizado / Intereses,EBITDA del Trimestre Anualizado / Intereses (Promedio LTM),EBITDA del Trimestre Anualizado / Deuda Corto Plazo,EBITDA del Trimestre Anualizado / Deuda Corto Plazo (Promedio LTM),Crecimiento del EBITDA Últimos 12 Meses EBITDA,Crecimiento del EBITDA Últimos 12 Meses EBITDA (Promedio LTM),Ingresos del Trimestre Anualizados / Total Activo,Ingresos del Trimestre Anualizados / Total Activo (Promedio LTM),Activo Corto Plazo / Pasivo Corto Plazo,Activo Corto Plazo / Pasivo Corto Plazo (Promedio LTM),Rating Soberano País de Origen Deuda LP Moneda Extranjera,Periodo,Rating Predicc,Rating Local Trad
4.54501603809867E-02,4.55438205883181E-02,0.565508791010589,0.564966782040403,0.202896123694482,0.200021831120277,0.32966007055414,0.338213404335001,2.98638730221138,3.0957716079318,0.982161427043611,0.999027163908423,0,0,0.420677814386903,0.429485700773622,43.4379614225334,42.6844300678225,106.594044148538,106.594044148538,4.06299328101785E-02,6.47514879275548E-02,0.544059586264104,0.546200099055276,1.37596435701027,1.39063507074471,BBB-,2T22,BBB,AAA
4.46354056121924E-02,0.045029546377219,0.565859765988642,0.565254671565885,0.202945526400383,0.201316063498926,0.307423363765423,0.323399186878519,2.83753607972722,2.97768032405742,0.917362519421944,0.965630756872612,0,0,0.408718102125164,0.42031201279952,43.8969306522431,43.1135867308178,106.594044148538,106.594044148538,4.06973513507762E-02,5.25035460554206E-02,0.533846002968321,0.539620619138528,1.47056899959017,1.42479742411534,BBB-,3T22,BBB,AAA
4.30693814778397E-02,4.45599516272046E-02,0.565847024693297,0.565539528524521,0.201742292556575,0.202658665435017,0.283789821872842,0.31096251739026,2.7107326811712,2.87368981322908,0.862716015273261,0.926730243867667,0,0,0.397483267051845,0.411634096026222,43.8759542009845,43.5436636993109,106.594044148538,106.594044148538,4.08084805681181E-02,4.06771827411224E-02,0.518935249593784,0.53354854775926,1.56453378014285,1.47069574371591,BBB-,4T22,BBB,AAA
4.28386251260511E-02,4.39983931492675E-02,0.563561455446107,0.565194259284659,0.204083150589037,0.202916773310119,0.272191736182539,0.298266248093736,2.59784929229377,2.78312633885089,0.796274316566016,0.889628569576208,0,0,0.38653174287889,0.403352731610701,44.4573084944185,43.9170386925449,106.594044148538,106.594044148538,3.47618152191778E-02,3.92243949870626E-02,0.513397598206255,0.527559609258116,1.65750658427604,1.51714343025483,BBB-,1T23,BBB-,AAA
4.32430140277827E-02,4.34466065609665E-02,0.564097432396474,0.56484141963113,0.204147894579007,0.20322971603125,0.277934227057114,0.28533478721948,2.61819542738843,2.69107837014515,0.835527348526694,0.852970049946979,0,0,0.387550613283731,0.395070931334908,44.9525133212426,44.2956766672222,106.594044148538,106.594044148538,3.48670114597869E-02,3.77836646494648E-02,0.519990090397041,0.52154223529135,1.55892636080724,1.56288393120408,BBB-,2T23,BBB-,AAA
0.042516136264116,4.29167892239474E-02,0.5644263589382,0.564483067868519,0.204166667925204,0.203535001412456,0.262349253026928,0.274066259534856,2.51546123427062,2.610559658781,0.770322773388373,0.816210113438586,1,0.25,0.376922086061428,0.387121927318974,45.4324628493001,44.6795597164864,0.789458694343174,80.1428977849896,3.49804000927003E-02,3.63544268349458E-02,0.510831138149014,0.515788519086523,0.493958030376105,1.31873118890056,BBB-,3T23,BBB-,AAA
4.10668143549446E-02,4.24161474432236E-02,0.564406032444675,0.564122819806364,0.202980029077958,0.203844435542801,0.244781469714264,0.264314171495211,2.42593054641686,2.53935912509242,0.713659232982371,0.778945917865864,1,0.5,0.366915514630602,0.379479989213663,45.4156623535948,45.064486754639,0.789166759973517,53.6916784378484,3.50923001140282E-02,3.49253817214233E-02,0.497103550053368,0.510330594201419,0.525519469513623,1.05897761124325,BBB-,4T23,BBB-,AAA
3.83661102003552E-02,4.12980187117996E-02,0.559792397573683,0.563180555338258,0.196920602134889,0.202053798429265,0.220492969803384,0.251389479900422,2.34765937060354,2.47681164466986,0.677210793395664,0.749180037073276,1,0.75,0.358248615782601,0.37240920743959,44.2633418471579,45.0159950928239,0.769143424555976,27.2354532568528,-4.36298673557589E-03,2.51441812327349E-02,0.476945228065429,0.501217501666213,0.554643383234026,0.783261810982749,BBB-,1T24,BBB-,AAA
3.85183567902879E-02,4.01168544024259E-02,0.559514977887952,0.562034941711127,0.215579276179141,0.204911643829298,0.241941294518981,0.242391246765889,2.3598120427979,2.41221579852223,0.732161858205289,0.723338664492924,1,1,0.35973161152051,0.365454456998785,82.5166014745296,54.4070171311456,0.763405069528344,0.777793487100253,-2.26774277502151E-02,1.07580714302344E-02,0.475582184586486,0.490115525213574,0.527653843646893,0.525443681692662,BBB-,2T24,BB+,AAA
4.17345046102316E-02,3.99214464889548E-02,0.559520339376477,0.560808436820697,0.216839955891912,0.208079965820975,0.230137484264856,0.234338304575371,2.07508607005399,2.30212200746807,-0.290150858444571,0.458220256534688,0,0.75,1.19694924233296E-02,0.27421630858926,82.798989024119,63.7486486748503,0.763405069528344,0.771280080896545,-2.96926327137975E-02,-5.41018677139007E-03,0.511460308247748,0.490272817738258,1.24863339925088,0.714112523911356,BBB-,3T24,BB+,AAA
4.00724875929626E-02,3.96728647984593E-02,0.559104894558079,0.559483152349048,0.203979922560931,0.208329939191718,0.204022829717448,0.224148644576167,2.01878524325567,2.20033568167777,-0.347564134549896,0.192914414651621,0,0.5,1.16757645399797E-02,0.185406371066605,58.1560668587832,66.9337498011474,0.763405069528344,0.764839658285252,-3.67765101957649E-02,-2.33773893488383E-02,0.495451585671377,0.48985982664276,1.34939795257404,0.92008214467646,BBB-,4T24,BB+,AAA
