Utilidad Operacional del Trimestre / Activo Total,Utilidad Operacional del Trimestre / Activo Total (Promedio LTM),Margen EBITDA del Trimestre,Margen EBITDA del Trimestre (Promedio LTM),Margen Neto del Trimestre,Margen Neto del Trimestre (Promedio LTM),Utilidad Neta del Trimestre Anualizada / Total Patrimonio,Utilidad Neta del Trimestre Anualizada / Total Patrimonio (Promedio LTM),Total Activo / Total Patrimonio,Total Activo / Total Patrimonio (Promedio LTM),Deuda Neta / EBITDA del Trimestre Anualizado,Deuda Neta / EBITDA del Trimestre Anualizado (Promedio LTM),Deuda de Corto Plazo / Deuda Total,Deuda de Corto Plazo / Deuda Total (Promedio LTM),Deuda Bruta / Activo,Deuda Bruta / Activo (Promedio LTM),EBITDA del Trimestre Anualizado / Intereses,EBITDA del Trimestre Anualizado / Intereses (Promedio LTM),EBITDA del Trimestre Anualizado / Deuda Corto Plazo,EBITDA del Trimestre Anualizado / Deuda Corto Plazo (Promedio LTM),Crecimiento del EBITDA Últimos 12 Meses EBITDA,Crecimiento del EBITDA Últimos 12 Meses EBITDA (Promedio LTM),Ingresos del Trimestre Anualizados / Total Activo,Ingresos del Trimestre Anualizados / Total Activo (Promedio LTM),Activo Corto Plazo / Pasivo Corto Plazo,Activo Corto Plazo / Pasivo Corto Plazo (Promedio LTM),Rating Soberano País de Origen Deuda LP Moneda Extranjera,Periodo,Rating Predicc,Rating Local Trad
1.56673652321668E-02,1.58324404767487E-02,0.379044128649097,0.385419995720248,0.237470603791608,0.240647691681557,0.148717264354287,0.156907733910757,1.90657886065607,2.0115819763536,0.947040618455744,0.947040618455744,0.233066138900262,0.233066138900262,0.226622187674965,0.229009935231991,12.382244567952,12.3837716175918,2.35724608343213,2.35724608343213,4.63025195150384E-02,4.63025195150384E-02,0.328470792337112,0.331931642044741,0.887048852177662,0.887048852177662,BBB+,2T22,BB,AAA
0.014902010219916,1.51028797634428E-02,0.359390528329151,0.385625600550091,0.226814380787082,0.240137693573394,0.142282852828887,0.149847354643101,1.85981926059216,1.95869699526746,0.845500298621709,0.845500298621709,0.158467272947096,0.158467272947096,0.213966121914149,0.216850248055846,12.320107102343,12.2259541011585,3.57514173756767,3.57514173756767,4.73515267606393E-02,4.73515267606393E-02,0.337296035442399,0.341842569747024,0.957326582124961,0.957326582124961,BBB+,3T22,BBB-,AA+
2.30591335020902E-02,2.33689131950476E-02,0.446073755293354,0.389114206906579,0.270491778621048,0.241820268093138,0.167642760541541,0.177537305504079,1.79698831773062,1.90304945421813,0.548815960975368,0.548815960975368,0.171463011056797,0.171463011056797,0.196085570066076,0.198719811620857,15.7672230012019,15.6874516166927,4.57589522093438,4.57589522093438,6.63990367394736E-02,6.63990367394736E-02,0.34489387383357,0.349527227395158,0.962830823135758,0.962830823135758,BBB+,4T22,BBB-,AA+
1.50809605664458E-02,1.52792192453303E-02,0.370827940113652,0.389411095106526,0.228683600123634,0.241154109205354,0.131808251269586,0.139217121906102,1.75183358519697,1.85030320515181,0.572066828794888,0.572066828794888,0.127626965265657,0.127626965265657,0.181607550880568,0.183995016384134,12.6354343784993,12.5807412499881,5.26393882959769,5.26393882959769,4.36179037130096E-02,4.36179037130096E-02,0.329014266104459,0.333339583012795,1.00074794673335,1.00074794673335,BBB+,1T23,BBB-,AA+
1.59002073936801E-02,1.60588137513377E-02,0.380741963071216,0.389739865487046,0.23435351550189,0.240346925915591,0.132235303619541,0.138743434521535,1.71136583604802,1.79559291140034,0.461472227676551,0.461472227676551,0,0,0.16725536296629,0.168923754029499,13.1278195604274,13.0668277015319,5.26393882959769,5.26393882959769,4.20824210616935E-02,4.20824210616935E-02,0.329710733940622,0.33299963560688,1.08318167013362,1.08318167013362,BBB+,2T23,BBB+,AA+
1.50516054718123E-02,1.52450419266036E-02,0.360791801476404,0.389827400724989,0.224116011099371,0.239537414582403,0.127013683923897,0.133019896945954,1.67534729671894,1.75457098694786,0.354080904377377,0.354080904377377,0,0,0.155209577061246,0.15720426064451,12.9030305867495,12.866315507109,5.26393882959769,5.26393882959769,4.01759044881074E-02,4.01759044881074E-02,0.338277240513745,0.342624627260237,1.09489012591521,1.09489012591521,BBB+,3T23,BBB+,AA+
2.27911380212424E-02,2.30885061415719E-02,0.442847243441194,0.389488955027309,0.264916715217931,0.238360295764483,0.148965027000585,0.156765020868539,1.62642425787999,1.71158585247431,0.162360336009112,0.162360336009112,0,0,0.136936851801711,0.138723539863806,16.3202321347799,16.303279480323,5.26393882959769,5.26393882959769,0.028018963339862,0.028018963339862,0.345733223242857,0.350244188804794,1.09425191921303,1.09425191921303,BBB+,4T23,BB,AA+
1.52598915444491E-02,1.54614971977527E-02,0.37262600098576,0.389767859595963,0.226188863751394,0.237651367661916,0.118929849985411,0.124897689151496,1.59131484843376,1.67116621526236,8.98266527331025E-02,8.98266527331025E-02,2.5404459908629E-03,2.5404459908629E-03,0.123224675481642,0.124852655020765,13.2329343230248,13.2348792117052,393.304615717594,393.304615717594,4.27469098486513E-02,4.27469098486513E-02,0.330417877404774,0.334783184447969,1.09304760269649,1.09304760269649,BBB+,1T24,BB,A
0.015997430600896,1.61654659469697E-02,0.381798832888192,0.389948654182396,0.23157209469168,0.236929874777947,0.119538881717202,0.12483181591673,1.55953089812579,1.62858369757759,-1.55176536886505E-03,-1.55176536886505E-03,0.293323319593314,0.293323319593314,0.109533590790056,0.110684120227831,13.6580088894618,13.6600180632422,3.93341401574674,3.93341401574674,4.07945870613375E-02,4.07945870613375E-02,0.331000752418514,0.334477549872487,0.959350020556209,0.959350020556209,BBB+,2T24,BB,AA+
1.51294690380098E-02,1.53333109472372E-02,0.362311023128795,0.390072093519906,0.221475719501623,0.236139589019878,0.115062944853298,0.119980091060383,1.5319714662607,1.59743935163675,-0.112285510706193,-0.112285510706193,0.322486997736255,0.322486997736255,9.85028984697351E-02,9.98300447719654E-02,13.4293221361446,13.4312994503366,3.86793365005175,3.86793365005175,4.11966233007643E-02,4.11966233007643E-02,0.339124125809674,0.343693202827277,0.97019451368478,0.97019451368478,BBB+,3T24,BB,AA+
