Utilidad Operacional del Trimestre / Activo Total,Utilidad Operacional del Trimestre / Activo Total (Promedio LTM),Margen EBITDA del Trimestre,Margen EBITDA del Trimestre (Promedio LTM),Margen Neto del Trimestre,Margen Neto del Trimestre (Promedio LTM),Utilidad Neta del Trimestre Anualizada / Total Patrimonio,Utilidad Neta del Trimestre Anualizada / Total Patrimonio (Promedio LTM),Total Activo / Total Patrimonio,Total Activo / Total Patrimonio (Promedio LTM),Deuda Neta / EBITDA del Trimestre Anualizado,Deuda Neta / EBITDA del Trimestre Anualizado (Promedio LTM),Deuda de Corto Plazo / Deuda Total,Deuda de Corto Plazo / Deuda Total (Promedio LTM),Deuda Bruta / Activo,Deuda Bruta / Activo (Promedio LTM),EBITDA del Trimestre Anualizado / Intereses,EBITDA del Trimestre Anualizado / Intereses (Promedio LTM),EBITDA del Trimestre Anualizado / Deuda Corto Plazo,EBITDA del Trimestre Anualizado / Deuda Corto Plazo (Promedio LTM),Crecimiento del EBITDA Últimos 12 Meses EBITDA,Crecimiento del EBITDA Últimos 12 Meses EBITDA (Promedio LTM),Ingresos del Trimestre Anualizados / Total Activo,Ingresos del Trimestre Anualizados / Total Activo (Promedio LTM),Activo Corto Plazo / Pasivo Corto Plazo,Activo Corto Plazo / Pasivo Corto Plazo (Promedio LTM),Rating Soberano País de Origen Deuda LP Moneda Extranjera,Periodo,Rating Predicc,Rating Local Trad
0.021834206,0.0188,0.170768548,0.160591003,0.049,0.04,0.19433095,0.154023868,4.995694941,4.9968834,4.194552782,4.545465696,0.10671835,0.107559932,0.781867772,0.778811876,18.16387031,16.83807231,2.587464955,2.333853277,0.0718,0.065,0.793385166,0.76463916,0.600112128,0.600670221,BBB+,3T23,BB,A+
0.0279,0.0192,0.198198548,0.161479043,0.069,0.041,0.261595963,0.156236434,4.700028679,4.936565273,3.497172594,4.511764014,0.108919285,0.107596312,0.771310087,0.778368951,21.69033844,17.0425286,3.07503534,2.381680205,0.066340423,0.0668,0.807028325,0.768848875,0.599896891,0.600317644,BBB+,4T23,BB,A+
0.0162,0.0193,0.149256667,0.161328081,0.0321,0.0413,0.111568716,0.156537912,4.60395794,4.879066235,4.660860974,4.48310261,0.109163393,0.10757003,0.769502683,0.777917905,15.65358233,17.14231306,2.184050997,2.404379243,0.0434,0.0619,0.755356146,0.772553922,0.599369943,0.599943366,BBB+,1T24,BB,A+
0.0118,0.019429403,0.127430632,0.161413599,0.0171,0.0418,0.0638,0.157830068,5.002538115,4.825554919,5.459289609,4.45296899,0.104588143,0.107347293,0.788101984,0.777695631,13.4699019,17.24442324,1.86007228,2.426655893,0.0503,0.058,0.747897022,0.775916665,0.598841896,0.599555215,BBB+,2T24,BB,AA-
0.0221,0.0195,0.169357554,0.16106085,0.0493,0.0418,0.190952251,0.156985393,4.80245194,4.777244169,4.137580741,4.43872598,0.105600689,0.107067877,0.782035498,0.777737563,18.42317013,17.3092482,2.688072372,2.451807747,0.0389,0.0497,0.806688764,0.779242564,0.59829147,0.59910005,BBB+,3T24,BB,A+
0.0282,0.0196,0.196516554,0.160640352,0.068879295,0.0418,0.255704057,0.155512416,4.532210675,4.735289667,3.462979341,4.430177666,0.107577057,0.10673232,0.772733675,0.77809346,21.95221362,17.37471699,3.193054231,2.48131247,0.0384,0.0427,0.819103606,0.782261385,0.597791329,0.59857366,BBB+,4T24,BB,A+
0.0163,0.0196,0.147903893,0.160302158,0.0321,0.0418,0.109450983,0.154982983,4.439284473,4.694121301,4.605477243,4.416331733,0.081,0.0997,0.770615663,0.778371705,15.78415332,17.40735974,3.023121733,2.691080154,0.0381,0.0414,0.767390888,0.78527007,0.623897775,0.604705618,BBB+,1T25,BB,A+
0.011875868,0.0196,0.126078741,0.159964186,0.0172,0.0419,0.063,0.154767492,4.820501165,4.648612063,5.403110957,4.40228707,0.0517,0.0865,0.790688217,0.779018263,13.58232794,17.43546625,3.855631417,3.189969938,0.0364,0.038,0.760186833,0.788342523,0.651843961,0.617956134,BBB+,2T25,BB,A+
0.0226,0.0197,0.169043016,0.159885551,0.0501,0.0421,0.19022099,0.154584677,4.62594245,4.604484691,4.072232858,4.3859501,0.0262,0.0666,0.784163678,0.779550308,18.75994981,17.51966117,11.24295984,5.328691804,0.0456,0.0396,0.820445576,0.791781726,0.681996851,0.638882479,BBB+,3T25,BB,A+
0.0285,0.0198,0.195015118,0.159510192,0.0689,0.0421,0.251005984,0.153410159,4.368721857,4.563612486,3.420812156,4.375408304,0,0.0397,0.774468764,0.77998408,22.26120995,17.59691025,5.328691804,5.862601197,0.0393,0.0399,0.833313111,0.795334102,0.714450248,0.668047209,BBB+,4T25,BB,A+
